"Time","Position","Velocity","Acceleration","Potential"
31.04,0.384,0.098,4.394,
31.06,0.387,0.184,3.965,
31.08,0.391,0.257,3.475,
31.10,0.397,0.324,2.904,
31.12,0.404,0.376,2.174,
31.14,0.412,0.412,1.372,
31.16,0.421,0.434,0.387,
31.18,0.430,0.431,-0.759,
31.20,0.439,0.401,-1.752,
31.22,0.446,0.355,-2.430,
31.24,0.453,0.299,-2.767,
31.26,0.459,0.239,-2.766,
31.28,0.463,0.182,-2.493,
31.30,0.465,0.143,-2.196,
